countyFIPS,state,perc_lowedu
6007,CA,10.754597663879395
6009,CA,9.825528144836426
6011,CA,28.748994827270508
6013,CA,10.533958435058594
6015,CA,19.94502067565918
6017,CA,6.5891642570495605
6019,CA,24.039581298828125
6021,CA,25.168514251708984
6023,CA,9.529216766357422
6025,CA,30.271055221557617
6027,CA,11.420781135559082
6029,CA,25.90484619140625
6031,CA,26.645572662353516
6033,CA,14.224787712097168
6035,CA,16.833959579467773
6037,CA,20.866573333740234
6039,CA,28.06709861755371
6041,CA,6.7010498046875
6043,CA,9.411678314208984
6045,CA,13.460205078125
6047,CA,30.876375198364258
6049,CA,15.207715034484863
6051,CA,11.433464050292969
6053,CA,28.48317527770996
6055,CA,14.484387397766113
6057,CA,5.639473915100098
6059,CA,14.528754234313965
6061,CA,5.464927673339844
6063,CA,4.89674711227417
6065,CA,17.95894432067871
6067,CA,12.27566146850586
6069,CA,19.549257278442383
6071,CA,20.008663177490234
6073,CA,12.55384349822998
6075,CA,11.534667015075684
6077,CA,20.717073440551758
6079,CA,8.744181632995605
6081,CA,10.409403800964355
6083,CA,19.05508041381836
6085,CA,11.626058578491211
6087,CA,13.6627779006958
6089,CA,8.91135311126709
6091,CA,7.644628047943115
6093,CA,9.768954277038574
6095,CA,11.570337295532227
6097,CA,11.210250854492188
6099,CA,21.095901489257812
6101,CA,21.83278465270996
6103,CA,15.461801528930664
6105,CA,7.636843681335449
6107,CA,29.159648895263672
6109,CA,9.270288467407227
6111,CA,14.953362464904785
6113,CA,13.464643478393555
6115,CA,17.70865821838379
8000,CO,8.253678321838379
8001,CO,16.218717575073242
8003,CO,13.14065933227539
8005,CO,7.3852386474609375
8007,CO,7.664989471435547
8009,CO,13.765336990356445
8011,CO,15.240406036376953
8013,CO,4.980376720428467
8014,CO,3.062223434448242
8015,CO,6.467822074890137
8017,CO,8.370702743530273
8019,CO,1.3828632831573486
8021,CO,12.031782150268555
8023,CO,19.047618865966797
8025,CO,13.906773567199707
8027,CO,6.400839328765869
8029,CO,9.289911270141602
8031,CO,11.978738784790039
8033,CO,6.151645183563232
8035,CO,1.874332308769226
8037,CO,11.743928909301758
8039,CO,3.2740368843078613
8041,CO,5.751412868499756
8043,CO,9.929078102111816
8045,CO,11.92172622680664
8047,CO,1.543774127960205
8049,CO,5.431309700012207
8051,CO,2.62239408493042
8053,CO,6.258890628814697
8055,CO,7.592024326324463
8057,CO,12.628336906433105
8059,CO,5.484240531921387
8061,CO,4.3172688484191895
8063,CO,10.465563774108887
8065,CO,16.268199920654297
8067,CO,4.4527692794799805
8069,CO,4.143094539642334
8071,CO,12.149710655212402
8073,CO,9.084284782409668
8075,CO,10.405806541442871
8077,CO,9.454374313354492
8079,CO,2.582496404647827
8081,CO,11.289778709411621
8083,CO,9.950569152832031
8085,CO,10.987753868103027
8087,CO,21.08037567138672
8089,CO,12.787344932556152
8091,CO,2.2331862449645996
8093,CO,2.31111741065979
8095,CO,11.5
8097,CO,3.1067252159118652
8099,CO,19.500900268554688
8101,CO,10.330058097839355
8103,CO,8.117731094360352
8105,CO,12.958850860595703
8107,CO,3.171520948410034
8109,CO,16.9393253326416
8111,CO,6.1855669021606445
8113,CO,3.190609931945801
8115,CO,13.011152267456055
8117,CO,7.119311809539795
8119,CO,2.7868239879608154
8121,CO,8.112093925476074
8123,CO,11.906481742858887
8125,CO,11.420403480529785
9000,CT,9.369878768920898
9001,CT,9.979247093200684
9003,CT,10.315104484558105
9005,CT,7.043582439422607
9007,CT,5.785490989685059
9009,CT,9.903884887695312
9011,CT,7.674627780914307
9013,CT,4.980902671813965
9015,CT,11.596962928771973
10000,DE,9.98266887664795
10001,DE,12.565436363220215
10003,DE,8.35633373260498
10005,DE,11.879242897033691
11000,DC,9.076815605163574
11001,DC,9.076815605163574
12000,FL,11.810858726501465
12001,FL,7.388891696929932
12003,FL,14.298452377319336
12005,FL,9.338357925415039
12007,FL,20.368227005004883
12009,FL,7.793020248413086
12011,FL,11.046941757202148
12013,FL,23.09958267211914
12015,FL,9.392106056213379
12017,FL,11.626618385314941
12019,FL,8.198331832885742
12021,FL,12.865093231201172
12023,FL,13.870601654052734
12027,FL,26.454566955566406
12029,FL,21.56142807006836
12031,FL,10.200364112854004
12033,FL,9.5219144821167
12035,FL,7.768449306488037
12037,FL,19.335744857788086
12039,FL,20.170446395874023
12041,FL,14.614068031311035
12043,FL,25.499412536621094
12045,FL,14.547431945800781
12047,FL,26.963804244995117
12049,FL,22.844877243041992
12051,FL,33.683921813964844
12053,FL,12.119908332824707
12055,FL,14.265830039978027
12057,FL,11.334619522094727
12059,FL,21.313920974731445
12061,FL,10.64014720916748
12063,FL,19.513307571411133
12065,FL,18.032787322998047
12067,FL,24.738969802856445
12069,FL,10.504120826721191
12071,FL,11.590243339538574
12073,FL,6.478809356689453
12075,FL,15.113962173461914
12077,FL,18.634685516357422
12079,FL,18.992277145385742
12081,FL,10.303682327270508
12083,FL,12.428523063659668
12085,FL,9.037755966186523
12086,FL,18.55185890197754
12087,FL,8.580986022949219
12089,FL,8.703055381774902
12091,FL,7.605762481689453
12093,FL,22.823984146118164
12095,FL,11.466924667358398
12097,FL,13.269094467163086
12099,FL,11.510698318481445
12101,FL,10.514039993286133
12103,FL,8.712347984313965
12105,FL,14.950048446655273
12107,FL,18.174341201782227
12109,FL,5.1763811111450195
12111,FL,13.687623977661133
12113,FL,8.66198444366455
12115,FL,6.9056501388549805
12117,FL,5.71193790435791
12119,FL,7.857518196105957
12121,FL,17.661794662475586
12123,FL,21.229814529418945
12125,FL,23.497949600219727
12127,FL,9.494902610778809
12129,FL,12.273487091064453
12131,FL,10.851922988891602
12133,FL,18.74615478515625
13000,GA,12.855141639709473
13001,GA,25.0732421875
13003,GA,32.78845977783203
13005,GA,17.922218322753906
13007,GA,19.386394500732422
13009,GA,14.213702201843262
13011,GA,24.116376876831055
13013,GA,15.4683256149292
13015,GA,16.372695922851562
13017,GA,16.46805763244629
13019,GA,20.973243713378906
13021,GA,14.008666038513184
13023,GA,11.438033103942871
13025,GA,21.146615982055664
13027,GA,14.86669635772705
13029,GA,8.370081901550293
13031,GA,12.651268005371094
13033,GA,19.914447784423828
13035,GA,19.40175437927246
13037,GA,27.112525939941406
13039,GA,8.674060821533203
13043,GA,22.69001007080078
13045,GA,15.37413501739502
13047,GA,12.5220308303833
13049,GA,25.861125946044922
13051,GA,10.099211692810059
13053,GA,5.72042179107666
13055,GA,26.170574188232422
13057,GA,7.896920680999756
13059,GA,12.02160358428955
13061,GA,19.981792449951172
13063,GA,15.175127983093262
13065,GA,30.82825469970703
13067,GA,7.908668041229248
13069,GA,24.283233642578125
13071,GA,25.25434112548828
13073,GA,7.257516384124756
13075,GA,20.863563537597656
13077,GA,10.842065811157227
13079,GA,16.861934661865234
13081,GA,17.191730499267578
13083,GA,19.251192092895508
13085,GA,12.821682929992676
13087,GA,17.476329803466797
13089,GA,10.672348976135254
13091,GA,14.409628868103027
13093,GA,22.320798873901367
13095,GA,16.64754867553711
13097,GA,12.203023910522461
13099,GA,19.601524353027344
13101,GA,25.842294692993164
13103,GA,11.685644149780273
13105,GA,21.573318481445312
13107,GA,21.40985107421875
13109,GA,23.810184478759766
13111,GA,13.40622329711914
13113,GA,4.666194438934326
13115,GA,17.562021255493164
13117,GA,7.044013500213623
13119,GA,17.72331428527832
13121,GA,7.433854103088379
13123,GA,18.279666900634766
13125,GA,21.75404167175293
13127,GA,11.903876304626465
13129,GA,22.110118865966797
13131,GA,19.866533279418945
13133,GA,14.716629028320312
13135,GA,12.341329574584961
13137,GA,20.38370132446289
13139,GA,20.898618698120117
13141,GA,25.842185974121094
13143,GA,18.759729385375977
13145,GA,7.820341110229492
13147,GA,18.518320083618164
13149,GA,20.338563919067383
13151,GA,8.767904281616211
13153,GA,8.44903564453125
13155,GA,18.547611236572266
13157,GA,15.9408597946167
13159,GA,17.23351287841797
13161,GA,20.7498722076416
13163,GA,23.588539123535156
13165,GA,20.728578567504883
13167,GA,24.852920532226562
13169,GA,10.894466400146484
13171,GA,12.952898979187012
13173,GA,20.029197692871094
13175,GA,14.102523803710938
13177,GA,9.143566131591797
13179,GA,9.300884246826172
13181,GA,17.85218620300293
13183,GA,12.34420394897461
13185,GA,13.362404823303223
13187,GA,15.247097969055176
13189,GA,16.61943817138672
13191,GA,14.832233428955078
13193,GA,26.40915298461914
13195,GA,16.846179962158203
13197,GA,22.174488067626953
13199,GA,20.283496856689453
13201,GA,17.400827407836914
13205,GA,22.79020881652832
13207,GA,14.317943572998047
13209,GA,18.260149002075195
13211,GA,12.340093612670898
13213,GA,29.267555236816406
13215,GA,11.952871322631836
13217,GA,13.368366241455078
13219,GA,5.465838432312012
13221,GA,20.26125144958496
13223,GA,10.630313873291016
13225,GA,17.011884689331055
13227,GA,14.669059753417969
13229,GA,16.610090255737305
13231,GA,11.836833000183105
13233,GA,21.229862213134766
13235,GA,18.936399459838867
13237,GA,12.411550521850586
13239,GA,35.32763671875
13241,GA,15.22646713256836
13243,GA,25.480154037475586
13245,GA,15.858166694641113
13247,GA,11.246612548828125
13249,GA,12.411556243896484
13251,GA,16.539806365966797
13253,GA,14.026017189025879
13255,GA,18.140987396240234
13257,GA,17.931943893432617
13259,GA,31.901840209960938
13261,GA,18.560546875
13263,GA,17.67708969116211
13265,GA,28.98785400390625
13267,GA,24.172260284423828
13269,GA,21.505565643310547
13271,GA,29.68737030029297
13273,GA,22.518766403198242
13275,GA,15.14543342590332
13277,GA,18.07677459716797
13279,GA,19.900836944580078
13281,GA,10.07779312133789
13283,GA,26.27442741394043
13285,GA,16.598861694335938
13287,GA,18.802804946899414
13289,GA,25.813764572143555
13291,GA,10.954978942871094
13293,GA,17.719894409179688
13295,GA,18.02208137512207
13297,GA,13.10823917388916
13299,GA,18.60854721069336
13301,GA,26.80174446105957
13303,GA,18.721973419189453
13305,GA,16.618396759033203
13307,GA,20.735607147216797
13309,GA,19.15560531616211
13311,GA,14.800152778625488
13313,GA,30.531896591186523
13315,GA,17.876216888427734
13317,GA,16.310623168945312
13319,GA,15.57547664642334
13321,GA,17.113126754760742
15000,HI,8.028257369995117
15001,HI,7.6836748123168945
15003,HI,8.138725280761719
15005,HI,9.677419662475586
15007,HI,7.525660037994385
15009,HI,8.020013809204102
16000,ID,9.226699829101562
16001,ID,4.839291095733643
16003,ID,9.753817558288574
16005,ID,7.546161651611328
16007,ID,6.488933563232422
16009,ID,12.447940826416016
16011,ID,10.848491668701172
16013,ID,11.324799537658691
16015,ID,5.689925193786621
16017,ID,9.159666061401367
16019,ID,8.047868728637695
16021,ID,8.214811325073242
16023,ID,7.217573165893555
16025,ID,6.693989276885986
16027,ID,14.898797988891602
16029,ID,8.787466049194336
16031,ID,16.386764526367188
16033,ID,40.181819915771484
16035,ID,9.58074951171875
16037,ID,10.610328674316406
16039,ID,10.07516098022461
16041,ID,9.676607131958008
16043,ID,13.43319034576416
16045,ID,12.188597679138184
16047,ID,20.942407608032227
16049,ID,9.479338645935059
16051,ID,9.845536231994629
16053,ID,22.788148880004883
16055,ID,6.848812580108643
16057,ID,4.158265113830566
16059,ID,7.915611743927002
16061,ID,11.524300575256348
16063,ID,23.4156494140625
16065,ID,4.08687686920166
16067,ID,20.794374465942383
16069,ID,7.953166484832764
16071,ID,9.795321464538574
16073,ID,23.856252670288086
16075,ID,14.339054107666016
16077,ID,20.773725509643555
16079,ID,13.813715934753418
16081,ID,6.245131015777588
16083,ID,12.905553817749023
16085,ID,5.39906120300293
16087,ID,14.969807624816895
17000,IL,10.787586212158203
17001,IL,7.481842994689941
17003,IL,13.453413009643555
17005,IL,10.782727241516113
17007,IL,13.793990135192871
17009,IL,16.98539924621582
17011,IL,9.180730819702148
17013,IL,8.424068450927734
17015,IL,8.8342866897583
17017,IL,15.970833778381348
17019,IL,5.0006561279296875
17021,IL,10.302006721496582
17023,IL,7.183986663818359
17025,IL,12.026129722595215
17027,IL,9.913922309875488
17029,IL,8.63444709777832
17031,IL,12.874430656433105
17033,IL,14.997096061706543
17035,IL,9.402495384216309
17037,IL,7.6991987228393555
17039,IL,8.479043960571289
17041,IL,16.777244567871094
17043,IL,6.9976701736450195
17045,IL,9.924930572509766
17047,IL,8.01594352722168
17049,IL,6.937849998474121
17051,IL,16.199438095092773
17053,IL,9.561753273010254
17055,IL,11.069506645202637
17057,IL,11.350862503051758
17059,IL,13.093952178955078
17061,IL,9.415166854858398
17063,IL,6.793301582336426
17065,IL,12.867012023925781
17067,IL,6.561679840087891
17069,IL,20.361083984375
17071,IL,8.806146621704102
17073,IL,8.795626640319824
17075,IL,10.514291763305664
17077,IL,8.104559898376465
17079,IL,10.22778034210205
17081,IL,12.571773529052734
17083,IL,7.746248245239258
17085,IL,7.730456829071045
17087,IL,17.756298065185547
17089,IL,15.39588451385498
17091,IL,11.798523902893066
17093,IL,7.5552191734313965
17095,IL,10.943364143371582
17097,IL,9.364921569824219
17099,IL,11.408605575561523
17101,IL,15.123144149780273
17103,IL,11.225878715515137
17105,IL,10.092789649963379
17107,IL,11.28454303741455
17109,IL,6.425592422485352
17111,IL,6.854381561279297
17113,IL,4.052236557006836
17115,IL,9.58446216583252
17117,IL,8.68770694732666
17119,IL,7.54901647567749
17121,IL,11.034456253051758
17123,IL,7.12755823135376
17125,IL,10.818209648132324
17127,IL,13.23221206665039
17129,IL,5.930165767669678
17131,IL,8.073641777038574
17133,IL,4.034128665924072
17135,IL,12.318045616149902
17137,IL,9.111540794372559
17139,IL,15.251667976379395
17141,IL,9.769742965698242
17143,IL,9.08299446105957
17145,IL,16.691543579101562
17147,IL,6.120511054992676
17149,IL,11.308001518249512
17151,IL,14.015605926513672
17153,IL,11.24807357788086
17155,IL,7.299787521362305
17157,IL,15.664037704467773
17159,IL,10.88676643371582
17161,IL,11.37686538696289
17163,IL,8.94837760925293
17165,IL,13.311517715454102
17167,IL,7.54327392578125
17169,IL,10.587102890014648
17171,IL,6.503378391265869
17173,IL,7.703665733337402
17175,IL,8.687806129455566
17177,IL,7.471497535705566
17179,IL,7.27960729598999
17181,IL,11.592544555664062
17183,IL,11.54188346862793
17185,IL,9.420112609863281
17187,IL,13.348799705505371
17189,IL,7.790536403656006
17191,IL,12.060737609863281
17193,IL,10.057384490966797
17195,IL,9.4049072265625
17197,IL,8.962615966796875
17199,IL,7.69570255279541
17201,IL,12.327947616577148
17203,IL,5.230639457702637
18000,IN,11.181374549865723
18001,IN,15.291902542114258
18003,IN,10.64982795715332
18005,IN,9.423784255981445
18007,IN,10.1112060546875
18009,IN,10.58449935913086
18011,IN,6.347703456878662
18013,IN,7.899571418762207
18015,IN,11.555206298828125
18017,IN,14.62838077545166
18019,IN,10.554737091064453
18021,IN,8.635540962219238
18023,IN,14.34918212890625
18025,IN,19.55609703063965
18027,IN,26.194992065429688
18029,IN,10.376725196838379
18031,IN,9.058843612670898
18033,IN,9.765449523925781
18035,IN,10.273085594177246
18037,IN,10.731008529663086
18039,IN,19.228130340576172
18041,IN,17.920108795166016
18043,IN,9.215055465698242
18045,IN,11.001129150390625
18047,IN,12.652771949768066
18049,IN,12.22366714477539
18051,IN,8.12434196472168
18053,IN,12.787979125976562
18055,IN,12.058513641357422
18057,IN,3.2135934829711914
18059,IN,7.120935440063477
18061,IN,11.558381080627441
18063,IN,6.004351615905762
18065,IN,10.689133644104004
18067,IN,10.492603302001953
18069,IN,8.161796569824219
18071,IN,12.688508987426758
18073,IN,11.778803825378418
18075,IN,11.975263595581055
18077,IN,10.29985237121582
18079,IN,12.208627700805664
18081,IN,7.895224571228027
18083,IN,11.309669494628906
18085,IN,14.324385643005371
18087,IN,38.217491149902344
18089,IN,11.34349250793457
18091,IN,11.529097557067871
18093,IN,11.746417045593262
18095,IN,11.590807914733887
18097,IN,13.949029922485352
18099,IN,15.064258575439453
18101,IN,11.910112380981445
18103,IN,13.860949516296387
18105,IN,7.270166397094727
18107,IN,10.245965003967285
18109,IN,11.889561653137207
18111,IN,14.252549171447754
18113,IN,16.395938873291016
18115,IN,12.354418754577637
18117,IN,16.827667236328125
18119,IN,14.593221664428711
18121,IN,13.80026626586914
18123,IN,9.702533721923828
18125,IN,13.210145950317383
18127,IN,6.413537979125977
18129,IN,6.5856242179870605
18131,IN,11.526551246643066
18133,IN,11.132607460021973
18135,IN,12.493504524230957
18137,IN,10.673456192016602
18139,IN,12.643279075622559
18141,IN,11.472944259643555
18143,IN,16.780155181884766
18145,IN,12.663515090942383
18147,IN,9.503959655761719
18149,IN,15.097803115844727
18151,IN,8.8513822555542
18153,IN,11.264583587646484
18155,IN,16.145044326782227
18157,IN,8.367508888244629
18159,IN,10.703731536865234
18161,IN,12.564509391784668
18163,IN,9.919473648071289
18165,IN,9.035096168518066
18167,IN,11.641075134277344
18169,IN,11.209166526794434
18171,IN,8.044218063354492
18173,IN,6.75808048248291
18175,IN,14.951626777648926
18177,IN,13.530186653137207
18179,IN,7.753122806549072
18181,IN,11.236090660095215
18183,IN,8.155056953430176
19000,IA,7.908791542053223
19001,IA,5.786901473999023
19003,IA,6.235912799835205
19005,IA,11.734905242919922
19007,IA,9.841590881347656
19009,IA,10.52109146118164
19011,IA,5.915159702301025
19013,IA,8.60507869720459
19015,IA,6.082173824310303
19017,IA,3.5975165367126465
19019,IA,5.89789342880249
19021,IA,21.553646087646484
19023,IA,7.489543914794922
19025,IA,6.188366413116455
19027,IA,6.459816932678223
19029,IA,11.992283821105957
19031,IA,4.424368858337402
19033,IA,7.324653148651123
19035,IA,6.880958080291748
19037,IA,7.166123867034912
19039,IA,12.237872123718262
19041,IA,6.436862468719482
19043,IA,10.06373405456543
19045,IA,9.096477508544922
19047,IA,19.834413528442383
19049,IA,4.365170001983643
19051,IA,16.881258010864258
19053,IA,10.929752349853516
19055,IA,8.302238464355469
19057,IA,7.962375640869141
19059,IA,4.000627517700195
19061,IA,7.294847011566162
19063,IA,9.32674503326416
19065,IA,8.293391227722168
19067,IA,9.90700626373291
19069,IA,8.899561882019043
19071,IA,7.878909587860107
19073,IA,6.5831217765808105
19075,IA,5.447380542755127
19077,IA,6.8869428634643555
19079,IA,6.72037935256958
19081,IA,6.651913642883301
19083,IA,7.560674667358398
19085,IA,8.480064392089844
19087,IA,7.446730613708496
19089,IA,9.09235668182373
19091,IA,7.178033351898193
19093,IA,6.780721664428711
19095,IA,6.181270122528076
19097,IA,7.44189453125
19099,IA,6.093671798706055
19101,IA,6.805514812469482
19103,IA,5.059632778167725
19105,IA,7.659284591674805
19107,IA,7.125890731811523
19109,IA,6.0807600021362305
19111,IA,7.036502361297607
19113,IA,5.506293296813965
19115,IA,15.88906192779541
19117,IA,7.924781799316406
19119,IA,9.408214569091797
19121,IA,5.773083209991455
19123,IA,7.829229354858398
19125,IA,6.683348655700684
19127,IA,16.152772903442383
19129,IA,7.214098930358887
19131,IA,8.218612670898438
19133,IA,7.715320587158203
19135,IA,12.269596099853516
19137,IA,9.561981201171875
19139,IA,11.031953811645508
19141,IA,7.851325988769531
19143,IA,11.55294132232666
19145,IA,8.47777271270752
19147,IA,7.306753635406494
19149,IA,6.89060640335083
19151,IA,7.8121795654296875
19153,IA,8.47933578491211
19155,IA,10.535143852233887
19157,IA,6.066649913787842
19159,IA,7.254787921905518
19161,IA,7.203572750091553
19163,IA,7.17142391204834
19165,IA,7.576493263244629
19167,IA,9.756333351135254
19169,IA,2.8438165187835693
19171,IA,8.726333618164062
19173,IA,9.824150085449219
19175,IA,9.740490913391113
19177,IA,10.801115989685059
19179,IA,11.85336685180664
19181,IA,4.641196250915527
19183,IA,8.578926086425781
19185,IA,12.101764678955078
19187,IA,9.527865409851074
19189,IA,7.5593647956848145
19191,IA,4.76441764831543
19193,IA,12.929594039916992
19195,IA,6.691943168640137
19197,IA,7.648853302001953
20000,KS,9.048409461975098
20001,KS,8.095794677734375
20003,KS,8.976076126098633
20005,KS,7.261963367462158
20007,KS,8.861940383911133
20009,KS,10.521306037902832
20011,KS,8.67785930633545
20013,KS,6.795968055725098
20015,KS,7.515005111694336
20017,KS,8.186813354492188
20019,KS,13.400335311889648
20021,KS,10.123385429382324
20023,KS,6.439790725708008
20025,KS,5.23708438873291
20027,KS,7.142857074737549
20029,KS,7.048825263977051
20031,KS,7.286130428314209
20033,KS,6.089743614196777
20035,KS,9.337388038635254
20037,KS,7.8973388671875
20039,KS,6.008383750915527
20041,KS,8.547991752624512
20043,KS,9.674195289611816
20045,KS,4.633719444274902
20047,KS,14.623757362365723
20049,KS,11.518046379089355
20051,KS,6.69187593460083
20053,KS,8.383101463317871
20055,KS,28.985641479492188
20057,KS,26.443111419677734
20059,KS,7.836147785186768
20061,KS,6.22674560546875
20063,KS,7.948051929473877
20065,KS,7.424960613250732
20067,KS,22.98094367980957
20069,KS,22.63102149963379
20071,KS,12.962963104248047
20073,KS,7.587769031524658
20075,KS,19.15915870666504
20077,KS,10.367115020751953
20079,KS,9.54371452331543
20081,KS,27.598711013793945
20083,KS,8.931297302246094
20085,KS,5.375140190124512
20087,KS,6.484976768493652
20089,KS,6.863636493682861
20091,KS,4.04081392288208
20093,KS,24.067649841308594
20095,KS,6.42307710647583
20097,KS,11.811997413635254
20099,KS,10.19522762298584
20101,KS,5.716963291168213
20103,KS,7.8211469650268555
20105,KS,6.707316875457764
20107,KS,10.263157844543457
20109,KS,8.981722831726074
20111,KS,11.736924171447754
20113,KS,8.742663383483887
20115,KS,8.43490982055664
20117,KS,7.803510665893555
20119,KS,19.31735610961914
20121,KS,4.039647579193115
20123,KS,5.180722713470459
20125,KS,11.173896789550781
20127,KS,8.809700965881348
20129,KS,16.004297256469727
20131,KS,5.828174591064453
20133,KS,9.213212013244629
20135,KS,9.086584091186523
20137,KS,10.946893692016602
20139,KS,9.243085861206055
20141,KS,6.072555065155029
20143,KS,5.0685601234436035
20145,KS,9.382566452026367
20147,KS,7.64484977722168
20149,KS,5.755586624145508
20151,KS,7.915437698364258
20153,KS,4.2253522872924805
20155,KS,11.483898162841797
20157,KS,4.071470260620117
20159,KS,8.42155933380127
20161,KS,4.244045734405518
20163,KS,11.321806907653809
20165,KS,7.871853351593018
20167,KS,11.9420747756958
20169,KS,8.525209426879883
