countyFIPS,countyname,state,total_pop,perc_male,perc_85more,perc_65more,perc_65more_m,perc_65more_f
1089,Madison County,Alabama,357560,0.48849144199574895,0.015572211656784875,0.14349479807584742,0.0626915762389529,0.0808032218368945
1091,Marengo County,Alabama,19538,0.48346811342000207,0.018220902855972977,0.18886272904084347,0.08168696898351929,0.10717576005732418
1093,Marion County,Alabama,29965,0.49718004338394794,0.022826631069581178,0.20754213248790254,0.0913398965459703,0.11620223594193226
1095,Marshall County,Alabama,95145,0.49374113195648744,0.01600714698617899,0.16754427452835147,0.07360344736980398,0.09394082715854749
1097,Mobile County,Alabama,414659,0.4773271531547609,0.016956101278399843,0.15349962258144645,0.06569494452067844,0.087804678060768
1099,Monroe County,Alabama,21512,0.47554853105243583,0.02700818148010413,0.18873187058386018,0.083162885831164,0.10556898475269617
1101,Montgomery County,Alabama,226941,0.47304806094976226,0.014946616080831582,0.14181218907116827,0.05920922178011025,0.08260296729105802
1103,Morgan County,Alabama,119122,0.4924363257836504,0.018502039925454575,0.16676180722284717,0.07218649787612699,0.09457530934672016
1105,Perry County,Alabama,9486,0.46763651697238034,0.022664979970482817,0.1859582542694497,0.0760067467847354,0.10995150748471431
1107,Pickens County,Alabama,20298,0.47827372154892106,0.025815351266134594,0.18371268105232041,0.08000788255000493,0.1037047985023155
1109,Pike County,Alabama,33403,0.47980720294584317,0.015058527677154746,0.1462742867407119,0.06505403706253929,0.08122024967817262
1111,Randolph County,Alabama,22574,0.486798972268982,0.01882696907947196,0.19987596349782935,0.08873039780278197,0.1111455656950474
1113,Russell County,Alabama,58213,0.48312232662807275,0.012849363544225516,0.13357841032071874,0.05485029117207497,0.07872811914864378
1115,St. Clair County,Alabama,87306,0.5011683045838774,0.013630220145236295,0.15910704877098938,0.07209126520514055,0.08701578356584885
1117,Shelby County,Alabama,211261,0.4850777000960897,0.01282773441382934,0.14259612517218037,0.06354225342112363,0.07905387175105676
1119,Sumter County,Alabama,12985,0.4631497882171737,0.01902194840200231,0.16927223719676548,0.06753946861763574,0.10173276857912976
1121,Talladega County,Alabama,80565,0.486017501396388,0.017414510022962824,0.17075653199280083,0.07586420902376963,0.09489232296903122
1123,Tallapoosa County,Alabama,40636,0.4802884142139974,0.020917413131213702,0.20361256029136726,0.09255340092528792,0.11105915936607934
1125,Tuscaloosa County,Alabama,206213,0.4826999267747426,0.014150417286979968,0.12455567786705979,0.05345443788703913,0.07110123998002066
1127,Walker County,Alabama,64493,0.4885181337509497,0.018854759431256106,0.186438838323539,0.08143519451723442,0.10500364380630456
1129,Washington County,Alabama,16643,0.5059184041338701,0.010514931202307277,0.1825392056720543,0.08327825512227363,0.0992609505497807
1131,Wilcox County,Alabama,10809,0.47497455823850493,0.02201868813026182,0.18364326024609123,0.07947081136090295,0.10417244888518827
1133,Winston County,Alabama,23875,0.49591623036649213,0.022282722513089007,0.21055497382198954,0.09503664921465968,0.11551832460732984
2013,Aleutians East Borough,Alaska,3425,0.5807299270072993,0.008759124087591242,0.08817518248175182,0.04116788321167883,0.047007299270072994
2016,Aleutians West Census Area,Alaska,5750,0.5968695652173913,0.0017391304347826088,0.05808695652173913,0.02834782608695652,0.029739130434782608
2020,Anchorage Municipality,Alaska,296112,0.5104284865186146,0.008868266061490247,0.0995974496136597,0.04668841519425082,0.05290903441940887
2050,Bethel Census Area,Alaska,18040,0.5200110864745011,0.00393569844789357,0.07117516629711752,0.034811529933481154,0.03636363636363636
2060,Bristol Bay Borough,Alaska,890,0.5910112359550562,0.007865168539325843,0.09550561797752809,0.060674157303370786,0.0348314606741573
2068,Denali Borough,Alaska,2232,0.5004480286738351,0.0,0.07258064516129033,0.04435483870967742,0.028225806451612902
2070,Dillingham Census Area,Alaska,4975,0.5171859296482412,0.0066331658291457285,0.0864321608040201,0.04663316582914573,0.03979899497487437
2090,Fairbanks North Star Borough,Alaska,99653,0.5403349623192478,0.005749952334601066,0.09155770523717299,0.04674219541810081,0.04481550981907218
2100,Haines Borough,Alaska,2518,0.5301826846703733,0.003971405877680699,0.24384432088959493,0.14575059571088164,0.09809372517871326
2105,Hoonah-Angoon Census Area,Alaska,2132,0.5136022514071295,0.006566604127579738,0.1946529080675422,0.10318949343339587,0.09146341463414634
2110,Juneau City and Borough,Alaska,32330,0.5108877203835447,0.012743581812557995,0.1199195793380761,0.05700587689452521,0.06291370244355088
2122,Kenai Peninsula Borough,Alaska,58220,0.5206801786327723,0.013036757128134662,0.156166265888011,0.08151837856406734,0.07464788732394366
2130,Ketchikan Gateway Borough,Alaska,13804,0.5114459576934222,0.014343668501883513,0.14126340191248912,0.07229788467110983,0.06896551724137931
2150,Kodiak Island Borough,Alaska,13649,0.5334456736757271,0.005128580848413803,0.09143526998314895,0.04447212249981684,0.046963147483332114
2158,Kusilvak Census Area,Alaska,8198,0.5352525006099048,0.0023176384484020493,0.055623322761649184,0.025128080019516955,0.030495242742132226
2164,Lake and Peninsula Borough,Alaska,1375,0.5163636363636364,0.005090909090909091,0.07927272727272727,0.03418181818181818,0.04509090909090909
2170,Matanuska-Susitna Borough,Alaska,103464,0.521070130673471,0.007915796798886569,0.10660712904971778,0.054009123946493466,0.05259800510322431
2180,Nome Census Area,Alaska,9925,0.5279596977329974,0.0029219143576826195,0.07476070528967255,0.0398992443324937,0.03486146095717884
2185,North Slope Borough,Alaska,9797,0.6242727365520058,0.003368378074920894,0.06399918342349699,0.03643972644687149,0.0275594569766255
2188,Northwest Arctic Borough,Alaska,7734,0.5373674683216964,0.0067235583139384535,0.07706232221360228,0.03452288595810706,0.042539436255495215
2195,Petersburg Borough,Alaska,3255,0.506605222734255,0.01566820276497696,0.2153609831029186,0.1053763440860215,0.10998463901689708
2198,Prince of Wales-Hyder Census Area,Alaska,6474,0.5427865307383379,0.005251776336113685,0.14828544949026876,0.08371949335804757,0.06456595613222119
2220,Sitka City and Borough,Alaska,8738,0.5116731517509727,0.017624170290684367,0.14511329823758298,0.06946669718471046,0.0756466010528725
2230,Skagway Municipality,Alaska,1061,0.5230914231856739,0.00471253534401508,0.11310084825636192,0.0706880301602262,0.04241281809613572
2240,Southeast Fairbanks Census Area,Alaska,6876,0.5495927865037813,0.006835369400814427,0.12885398487492727,0.07286212914485166,0.055991855730075625
2261,Valdez-Cordova Census Area,Alaska,9301,0.5266100419309752,0.00720352650252661,0.1238576497150844,0.07063756585313408,0.053220083861950325
2275,Wrangell City and Borough,Alaska,2484,0.5241545893719807,0.018518518518518517,0.22061191626409019,0.12278582930756844,0.09782608695652174
2282,Yakutat City and Borough,Alaska,689,0.5355587808417998,0.0043541364296081275,0.12336719883889695,0.07402031930333818,0.04934687953555878
2290,Yukon-Koyukuk Census Area,Alaska,5415,0.5373961218836565,0.012557710064635273,0.13647276084949214,0.07645429362880886,0.06001846722068329
4001,Apache County,Arizona,71522,0.4927155280892592,0.014499035261877465,0.14568943821481503,0.06648304018344006,0.07920639803137496
4003,Cochise County,Arizona,126279,0.5078833376887685,0.02115157706348641,0.21024873494405247,0.10091939277314518,0.10932934217090727
4005,Coconino County,Arizona,140217,0.49150958870892975,0.010890262949571022,0.11595598251281941,0.055299999286819716,0.0606559832259997
4007,Gila County,Arizona,53400,0.49382022471910114,0.02593632958801498,0.2768352059925094,0.13382022471910113,0.14301498127340823
4009,Graham County,Arizona,37879,0.5367089944296312,0.014995116027350246,0.13231605903006943,0.061617254943372314,0.07069880408669711
4011,Greenlee County,Arizona,9504,0.5328282828282829,0.010311447811447811,0.12152777777777778,0.057028619528619526,0.06449915824915825
4012,La Paz County,Arizona,20701,0.515772184918603,0.029273948118448384,0.3790638133423506,0.19960388387034442,0.17945992947200617
4013,Maricopa County,Arizona,4253913,0.4946375254971129,0.017152913094367468,0.14463788986751727,0.06518163394502896,0.07945625592248831
4015,Mohave County,Arizona,206064,0.5049256541656961,0.027573957605404147,0.2879542278127184,0.14361072288221136,0.14434350493050702
4017,Navajo County,Arizona,108705,0.5016604572006808,0.016319396531898258,0.16881468193735338,0.07949956303757877,0.08931511889977461
4019,Pima County,Arizona,1019722,0.49217237639278155,0.02223743333967493,0.18657241875726913,0.08458677953402986,0.10198563922323928
4021,Pinal County,Arizona,419721,0.5218895409093184,0.01444769263391634,0.19276376450070404,0.09329292553863161,0.09947083896207243
4023,Santa Cruz County,Arizona,46584,0.47838313584063197,0.018268074875493732,0.1693929246093079,0.07848188219131032,0.09091104241799759
4025,Yavapai County,Arizona,224645,0.4887489149547063,0.03196153931758997,0.2975806272118231,0.14246922922833805,0.15511139798348506
4027,Yuma County,Arizona,207829,0.5147164255229059,0.01666273715410265,0.18009517439818312,0.08623435612931785,0.09386081826886528
5001,Arkansas County,Arkansas,18124,0.48184727433237695,0.021021849481350694,0.18439638048995807,0.08171485323328184,0.10268152725667623
5003,Ashley County,Arkansas,20537,0.48755903978185716,0.021765593806300824,0.1937965623021863,0.08784145688269952,0.10595510541948679
5005,Baxter County,Arkansas,41219,0.4850190446153473,0.034571435503044715,0.3068973046410636,0.14386569300565274,0.16303161163541086
5007,Benton County,Arkansas,258980,0.4957873194841301,0.015263726928720365,0.13099467140319715,0.05875743300640976,0.07223723839678739
5009,Boone County,Arkansas,37288,0.4921154258742759,0.02655009654580562,0.2008957305299292,0.0915039691053422,0.109391761424587
5011,Bradley County,Arkansas,10948,0.4762513701132627,0.021099744245524295,0.18396054073803433,0.079923273657289,0.10403726708074534
5013,Calhoun County,Arkansas,5202,0.5011534025374856,0.019800076893502497,0.20799692425990005,0.09400230680507497,0.11399461745482507
5015,Carroll County,Arkansas,27887,0.4983325563882813,0.020583067379065515,0.2188116326603794,0.10542546706350629,0.11338616559687309
5017,Chicot County,Arkansas,10826,0.48642157768335487,0.025401810456308887,0.19508590430445225,0.07943838906336598,0.11564751524108627
5019,Clark County,Arkansas,22385,0.4747822202367657,0.024391333482242573,0.1605092696001787,0.06924279651552379,0.09126647308465491
5021,Clay County,Arkansas,15061,0.4922647898545913,0.02443396852798619,0.20841909567757785,0.09189296859438284,0.11652612708319501
5023,Cleburne County,Arkansas,25230,0.49433214427269123,0.03230281411018628,0.2654379706698375,0.1237415774871185,0.14169639318271898
5025,Cleveland County,Arkansas,8226,0.5030391441769998,0.019693654266958426,0.20058351568198396,0.09287624604911257,0.10770726963287139
5027,Columbia County,Arkansas,23892,0.4789887828561862,0.02578268876611418,0.16888498242089403,0.07153021932027456,0.09735476310061945
5029,Conway County,Arkansas,20906,0.4870372141968813,0.0314742179278676,0.1880321438821391,0.08504735482636563,0.10298478905577346
5031,Craighead County,Arkansas,105701,0.48748829244756436,0.014597780531877654,0.13343298549682595,0.056290858175419345,0.07714212732140661
5033,Crawford County,Arkansas,62472,0.49239659367396593,0.01717569471123063,0.16116019976949675,0.07284863618901267,0.08831156358048406
5035,Crittenden County,Arkansas,49013,0.4747924020157917,0.014057494950319303,0.13251586313835104,0.05655642380592904,0.07595943933242201
5037,Cross County,Arkansas,16998,0.48240969525826566,0.011824920578891633,0.17955053535710083,0.07706789034004001,0.10248264501706084
5039,Dallas County,Arkansas,7432,0.48681377825618943,0.020317545748116252,0.21259418729817006,0.09041980624327234,0.12217438105489774
5041,Desha County,Arkansas,11887,0.4730377723563557,0.025153529065365526,0.1813746109194919,0.07832085471523513,0.10305375620425675
5043,Drew County,Arkansas,18502,0.48821749000108094,0.018538536374446007,0.1670630202140309,0.07220840990163226,0.09485461031239865
5045,Faulkner County,Arkansas,122416,0.4894049797412103,0.013160044438635473,0.1183505424127565,0.05174977127172919,0.06660077114102732
5047,Franklin County,Arkansas,17780,0.48790776152980875,0.023059617547806523,0.1890326209223847,0.08419572553430821,0.10483689538807649
5049,Fulton County,Arkansas,12139,0.49822884916385207,0.03715297800477799,0.2529862426888541,0.12035587774940275,0.13263036493945135
5051,Garland County,Arkansas,98296,0.4799991861316839,0.028688858142752502,0.228310409375763,0.10184544640677139,0.12646496296899162
5053,Grant County,Arkansas,18086,0.4904345902908327,0.011224151277231007,0.17228795753621587,0.07973017803826164,0.09255777949795421
5055,Greene County,Arkansas,44623,0.49104721780247856,0.014163099746767362,0.1556596374067185,0.06864173184232347,0.08701790556439504
5057,Hempstead County,Arkansas,22018,0.4766100463257335,0.02511581433372695,0.1759015351076392,0.07657371241711328,0.09932782269052594
5059,Hot Spring County,Arkansas,33520,0.5196300715990454,0.01464797136038186,0.18341288782816229,0.0820107398568019,0.10140214797136038
5061,Howard County,Arkansas,13389,0.4809918589887221,0.02225707670475764,0.17462095750242737,0.07782508028979013,0.09679587721263724
5063,Independence County,Arkansas,37264,0.48550880206097036,0.023185916702447403,0.17169386002576212,0.07344890510948905,0.09824495491627308
5065,Izard County,Arkansas,13559,0.517589792757578,0.022789291245667084,0.24928092042186,0.11815030606976916,0.13113061435209086
5067,Jackson County,Arkansas,17225,0.4941654571843251,0.021422351233671987,0.1732946298984035,0.07564586357039187,0.09764876632801162
5069,Jefferson County,Arkansas,70424,0.49565489037828014,0.02378450528229013,0.16284221288197206,0.07079972736567079,0.09204248551630126
5071,Johnson County,Arkansas,26291,0.4935529268570994,0.01658362177170895,0.16009280742459397,0.07367540222889962,0.08641740519569434
5073,Lafayette County,Arkansas,6915,0.48893709327548807,0.016052060737527116,0.22819956616052062,0.10310918293564715,0.12509038322487345
5075,Lawrence County,Arkansas,16669,0.4961305417241586,0.03065570820085188,0.19233307336972824,0.08608794768732378,0.10624512568240446
5077,Lee County,Arkansas,9398,0.5649074271121515,0.02266439668014471,0.18418812513300703,0.08108108108108109,0.10310704405192594
5079,Lincoln County,Arkansas,13695,0.6272362175976633,0.017889740781307048,0.1461847389558233,0.06681270536692223,0.07937203358890106
5081,Little River County,Arkansas,12417,0.49045663203672385,0.014174116131110574,0.20415559313843923,0.09342031086413788,0.11073528227430136
5083,Logan County,Arkansas,21757,0.4891758974123271,0.019533943098772807,0.1923059245300363,0.0894424782828515,0.10286344624718481
5085,Lonoke County,Arkansas,72206,0.4939617206326344,0.010386948453037144,0.1284103814087472,0.056768135611999004,0.07164224579674819
5087,Madison County,Arkansas,16076,0.5,0.016981836277681014,0.18424981338641452,0.0857800447872605,0.09846976859915402
5089,Marion County,Arkansas,16438,0.48606886482540457,0.019102080545078476,0.2735125927728434,0.131220343107434,0.1422922496654094
5091,Miller County,Arkansas,43759,0.4907790397403963,0.017482117964304485,0.1599670924838319,0.06828309604881282,0.09168399643501908
5093,Mississippi County,Arkansas,42831,0.48740398309635546,0.01636665032336392,0.14073918423571713,0.06100721440078448,0.07973196983493264
5095,Monroe County,Arkansas,7249,0.45744240584908263,0.024831011173955028,0.22430680093806044,0.09753069388881225,0.12677610704924816
5097,Montgomery County,Arkansas,8993,0.49371733570554877,0.024129878794618035,0.26609585232958965,0.12765484265539864,0.13844100967419104
5099,Nevada County,Arkansas,8440,0.5242890995260664,0.013388625592417061,0.1990521327014218,0.09004739336492891,0.10900473933649289
5101,Newton County,Arkansas,7848,0.5010193679918451,0.033384301732925586,0.24579510703363913,0.11671763506625892,0.12907747196738023
5103,Ouachita County,Arkansas,24106,0.46988301667634613,0.02758649298929727,0.19090682817555796,0.08155645897286982,0.10935036920268813
5105,Perry County,Arkansas,10322,0.5022282503390816,0.02722340631660531,0.1895950397209843,0.0872892850222825,0.1023057546987018
5107,Phillips County,Arkansas,19034,0.47315330461279814,0.026058631921824105,0.17579069034359568,0.07644215614164128,0.0993485342019544
5109,Pike County,Arkansas,10808,0.49463360473723167,0.018597335307179868,0.20142487046632124,0.09113619541080681,0.11028867505551443
5111,Poinsett County,Arkansas,24054,0.4878190737507275,0.01642138521659599,0.17452398769435437,0.07445747069094537,0.100066517003409
5113,Polk County,Arkansas,20163,0.4874274661508704,0.02459951396121609,0.2217427962108813,0.10167137826712294,0.12007141794375836
5115,Pope County,Arkansas,63644,0.4920652378857394,0.017425051850920747,0.15066620576959336,0.0662434793539061,0.08442272641568727
5117,Prairie County,Arkansas,8244,0.4997573993207181,0.03032508491023775,0.2292576419213974,0.10868510431829209,0.1205725376031053
5119,Pulaski County,Arkansas,393463,0.47906918820829403,0.019165715708973907,0.1448369986504449,0.0614898986689981,0.08334709998144679
5121,Randolph County,Arkansas,17603,0.4990058512753508,0.027097653809009827,0.19780719195591662,0.08759870476623303,0.11020848718968358
5123,St. Francis County,Arkansas,26294,0.5492127481554727,0.011979919373241044,0.15151745645394388,0.06940746938465049,0.08210998706929337
5125,Saline County,Arkansas,118009,0.4917421552593446,0.015676770415815743,0.17159708157852366,0.07929903651416417,0.0922980450643595
5127,Scott County,Arkansas,10442,0.5106301474813254,0.020877226584945414,0.19890825512353955,0.09404328672668072,0.10486496839685884
5129,Searcy County,Arkansas,7923,0.5024611889435819,0.024485674618200177,0.24750725735201312,0.12078758046194624,0.12671967689006688
5131,Sebastian County,Arkansas,127461,0.4885729752630216,0.017252336008661474,0.15210927264025859,0.06580836491162002,0.08630090772863856
5133,Sevier County,Arkansas,17193,0.5006107136625371,0.016343860873611355,0.14098761123713138,0.06450299540510673,0.07648461583202466
5135,Sharp County,Arkansas,17043,0.4890570908877545,0.026286451915742533,0.2569383324532066,0.11987326174969196,0.13706507070351465
5137,Stone County,Arkansas,12446,0.49887514060742405,0.018319138679093686,0.2637795275590551,0.12277036798971556,0.14100915956933954
5139,Union County,Arkansas,39732,0.48655995167623073,0.01630927212322561,0.16930937279774488,0.07452431289640592,0.09478505990133897
5141,Van Buren County,Arkansas,16684,0.49652361543994245,0.03865979381443299,0.25311675857108606,0.11807719971229921,0.13503955885878685
5143,Washington County,Arkansas,228529,0.4996346196762774,0.01317994652757418,0.11129878483693535,0.048724669516779055,0.0625741153201563
5145,White County,Arkansas,78804,0.49173899802040505,0.01798132074513984,0.15766966143850566,0.06952692756712857,0.08814273387137708
5147,Woodruff County,Arkansas,6660,0.4581081081081081,0.025075075075075073,0.22267267267267268,0.09474474474474474,0.12792792792792793
5149,Yell County,Arkansas,21573,0.49979140592407173,0.023362536503963287,0.16979557780559032,0.07676261994159365,0.09303295786399667
6001,Alameda County,California,1643700,0.4910695382369045,0.017125387844497172,0.13136034556184217,0.05739246821196082,0.07396787734988136
6003,Alpine County,California,1146,0.5340314136125655,0.030541012216404886,0.2556719022687609,0.12827225130890052,0.1273996509598604
6005,Amador County,California,37829,0.5366782098390124,0.03312273652488831,0.26307859049935234,0.12627878082952232,0.13679980966983002
6007,Butte County,California,227075,0.4954882747990752,0.02345480568094242,0.17711769239238137,0.07927777166134536,0.097839920731036
6009,Calaveras County,California,45235,0.4959434066541395,0.02714712059246159,0.27001215872664974,0.13275118823919532,0.1372609704874544
6011,Colusa County,California,21464,0.5182631382780469,0.015747297800969066,0.13818486768542676,0.06634364517331345,0.0718412225121133
6013,Contra Costa County,California,1133247,0.48859692547167566,0.0191308690867922,0.14981905974602183,0.06578177572938644,0.08403728401663539
6015,Del Norte County,California,27424,0.5314687864644108,0.02227975495915986,0.16718932322053676,0.08022170361726955,0.08696761960326721
6017,El Dorado County,California,186661,0.49844370275526223,0.020518480025286483,0.1968863340494265,0.09450822614257932,0.10237810790684718
6019,Fresno County,California,978130,0.49884575669900727,0.016194166419596576,0.11699671822763845,0.052228231421181236,0.06476848680645722
6021,Glenn County,California,27897,0.507975768003728,0.017636304979030005,0.15413843782485573,0.07208660429436857,0.08205183353048714
6023,Humboldt County,California,135768,0.4983943197218785,0.019503859525072182,0.16680661127806257,0.07707265334983207,0.08973395792823051
6025,Imperial County,California,180216,0.5118857371154615,0.016863097616193902,0.12455053935277667,0.056210325387313,0.06834021396546366
6027,Inyo County,California,18085,0.5022947193807022,0.032070776886922864,0.22936134918440695,0.10721592479955765,0.12214542438484932
6029,Kern County,California,883053,0.5125921094203859,0.011485154345209178,0.10418966924975058,0.047847637684261306,0.056342031565489274
6031,Kings County,California,150075,0.5508845577211394,0.010134932533733133,0.0970648009328669,0.04451107779443612,0.052553723138430784
6033,Lake County,California,64148,0.49696015464238946,0.02143480700879217,0.2173255596433248,0.10533453887884267,0.11199102076448214
6035,Lassen County,California,31185,0.6628507295173962,0.012922879589546256,0.13330126663459996,0.06612153278819946,0.06717973384640051
6037,Los Angeles County,California,10098052,0.49284634303725117,0.017843441487526507,0.12866610312563254,0.05555586364578039,0.07311023947985215
6039,Madera County,California,155013,0.4817853986439847,0.014663286305019578,0.13416294117267585,0.06372368769070981,0.07043925348196603
6041,Marin County,California,260295,0.4883420734167003,0.025759234714458595,0.2098580456789412,0.09329798882037688,0.11656005685856433
6043,Mariposa County,California,17540,0.508551881413911,0.020296465222348917,0.26738882554161914,0.13238312428734322,0.13500570125427594
6045,Mendocino County,California,87422,0.4968886550296264,0.02285465901031777,0.2041248198393997,0.09505616435222256,0.10906865548717715
6047,Merced County,California,269075,0.5047514633466506,0.012412896032704636,0.10896590170026944,0.04960698689956332,0.059358914800706125
6049,Modoc County,California,8938,0.5161109867979414,0.028194226896397404,0.2565450883866637,0.13168494070261805,0.12486014768404564
6051,Mono County,California,14174,0.5179201354592916,0.005432482009312826,0.14321998024551996,0.07683081698885283,0.06638916325666713
6053,Monterey County,California,433212,0.5100666648199957,0.018817576613759546,0.1281474197390654,0.058237075611940574,0.06991034412712482
6055,Napa County,California,140530,0.4986977869494058,0.024635309186650536,0.18045968832277806,0.08360492421547,0.09685476410730805
6057,Nevada County,California,99092,0.49336979776369433,0.031263875994025754,0.2540770193355669,0.12008032939086909,0.13399668994469785
6059,Orange County,California,3164182,0.49378607172406647,0.018992902431023247,0.1392107027977531,0.061518901251571494,0.0776918015461816
6061,Placer County,California,380077,0.48808794007530054,0.023063747609037115,0.18706472635808008,0.08354359774466753,0.10352112861341255
6063,Plumas County,California,18699,0.5039306914808278,0.02235413658484411,0.2667522327397187,0.13337611636985935,0.13337611636985935
6065,Riverside County,California,2383286,0.4977111433541757,0.016757116015450935,0.13788064042670498,0.06283089818007574,0.07504974224662923
6067,Sacramento County,California,1510023,0.4885634192326872,0.017668605047737682,0.13390988084287458,0.05776468305449652,0.07614519778837806
6069,San Benito County,California,59416,0.4986199003635384,0.01489497778376195,0.1210784973744446,0.05586037430995018,0.06521812306449441
6071,San Bernardino County,California,2135413,0.4975487177421885,0.01174620553494804,0.10927300714194398,0.04901674757997633,0.06025625956196764
