countyFIPS,countyname,state,perc_black,perc_asian,perc_hispanic
2013,Aleutians East Borough,Alaska,0.04204379562043795,0.25635036496350366,0.10102189781021897
2016,Aleutians West Census Area,Alaska,0.042782608695652175,0.4,0.13878260869565218
2020,Anchorage Municipality,Alaska,0.055516156049062515,0.09606162533095586,0.09066501864159507
2050,Bethel Census Area,Alaska,0.006596452328159645,0.010365853658536586,0.02378048780487805
2060,Bristol Bay Borough,Alaska,0.0044943820224719105,0.0033707865168539327,0.035955056179775284
2068,Denali Borough,Alaska,0.008064516129032258,0.04525089605734767,0.004032258064516129
2070,Dillingham Census Area,Alaska,0.013467336683417085,0.01527638190954774,0.03477386934673367
2090,Fairbanks North Star Borough,Alaska,0.04508644998143558,0.030786830301144975,0.07978686040560745
2100,Haines Borough,Alaska,0.0003971405877680699,0.02938840349483717,0.03852263701350278
2105,Hoonah-Angoon Census Area,Alaska,0.03189493433395872,0.028142589118198873,0.06660412757973734
2110,Juneau City and Borough,Alaska,0.01005258274048871,0.07157438911227962,0.06566656356325394
2122,Kenai Peninsula Borough,Alaska,0.006355204397114394,0.015218138096873926,0.04079354173823428
2130,Ketchikan Gateway Borough,Alaska,0.007461605331787888,0.07693422196464793,0.050782381918284554
2150,Kodiak Island Borough,Alaska,0.0026375558648985276,0.2303465455344714,0.0893105722030918
2158,Kusilvak Census Area,Alaska,0.007318858258111734,0.003903391070992925,0.009880458648450842
2164,Lake and Peninsula Borough,Alaska,0.006545454545454545,0.024727272727272726,0.013818181818181818
2170,Matanuska-Susitna Borough,Alaska,0.010834686460991262,0.013888888888888888,0.04778473672001856
2180,Nome Census Area,Alaska,0.008967254408060453,0.016120906801007556,0.025491183879093198
2185,North Slope Borough,Alaska,0.008574053281616822,0.05593549045626212,0.02112891701541288
2188,Northwest Arctic Borough,Alaska,0.011249030256012413,0.00982673907421774,0.011507628652702353
2195,Petersburg Borough,Alaska,0.00706605222734255,0.09278033794162827,0.10353302611367128
2198,Prince of Wales-Hyder Census Area,Alaska,0.0037071362372567192,0.011739264751312943,0.03768921841210998
2220,Sitka City and Borough,Alaska,0.011787594415197986,0.07232776379034105,0.06477454795147632
2230,Skagway Municipality,Alaska,0.012252591894439209,0.017907634307257305,0.051837888784165884
2240,Southeast Fairbanks Census Area,Alaska,0.006835369400814427,0.02268760907504363,0.055410122164048864
2261,Valdez-Cordova Census Area,Alaska,0.0026878830233308245,0.035157509945167184,0.05010213955488657
2275,Wrangell City and Borough,Alaska,0.0008051529790660225,0.027777777777777776,0.048711755233494365
2282,Yakutat City and Borough,Alaska,0.002902757619738752,0.08272859216255443,0.07256894049346879
2290,Yukon-Koyukuk Census Area,Alaska,0.0012927054478301017,0.006094182825484765,0.024192059095106185
4001,Apache County,Arizona,0.007172618215374291,0.003998769609350969,0.06214870948798971
4003,Cochise County,Arizona,0.03748841850188867,0.018704614385606475,0.3531703608676027
4005,Coconino County,Arizona,0.013329339523738206,0.020739282683269505,0.14025403481746151
4007,Gila County,Arizona,0.005936329588014981,0.009101123595505618,0.18711610486891386
4009,Graham County,Arizona,0.01985268882494258,0.006494363631563663,0.3287573589587898
4011,Greenlee County,Arizona,0.02241161616161616,0.0030513468013468013,0.4644360269360269
4012,La Paz County,Arizona,0.008212163663591131,0.007632481522631757,0.2711946282788271
4013,Maricopa County,Arizona,0.05470022541598758,0.041547629206333085,0.30820823086884946
4015,Mohave County,Arizona,0.010977172140694153,0.01219038745244196,0.16247864741051324
4017,Navajo County,Arizona,0.008868037348788004,0.006301458074605584,0.11341704613403247
4019,Pima County,Arizona,0.035277261841953005,0.028904936835725814,0.3695379721139683
4021,Pinal County,Arizona,0.044748773590075314,0.018081058607980063,0.29870556869920734
4023,Santa Cruz County,Arizona,0.005323716297441181,0.009230637128627855,0.835029194573244
4025,Yavapai County,Arizona,0.005671170068330031,0.010002448307329341,0.144499098577756
4027,Yuma County,Arizona,0.021642792872986927,0.013155045734714597,0.633549697106756
5001,Arkansas County,Arkansas,0.25805561686161993,0.0,0.030567203707790775
5003,Ashley County,Arkansas,0.2567560987486001,0.002288552368895165,0.05341578614208502
5005,Baxter County,Arkansas,0.0017952885805089887,0.00417283291685873,0.022489628569349086
5007,Benton County,Arkansas,0.01683141555332458,0.03808016063016449,0.16440265657579736
5009,Boone County,Arkansas,0.004183651576914825,0.005149109633125939,0.02410963312593864
5011,Bradley County,Arkansas,0.29009864815491415,0.0,0.15107782243332116
5013,Calhoun County,Arkansas,0.21626297577854672,0.0,0.039600153787004995
5015,Carroll County,Arkansas,0.012012765804855309,0.011976906802452756,0.14996234804747732
5017,Chicot County,Arkansas,0.5413818584888233,0.003971919453168299,0.05357472750785147
5019,Clark County,Arkansas,0.24007147643511279,0.006968952423497878,0.04690641054277418
5021,Clay County,Arkansas,0.006174888785605206,0.0,0.019918996082597437
5023,Cleburne County,Arkansas,0.005548949663099485,0.006024573919936584,0.024494649227110584
5025,Cleveland County,Arkansas,0.11232676878191102,0.00036469730123997083,0.018721128130318503
5027,Columbia County,Arkansas,0.3495312238406161,0.011175288799598192,0.027205759249958144
5029,Conway County,Arkansas,0.10915526643068975,0.0009088300009566631,0.03884052425141108
5031,Craighead County,Arkansas,0.13833360138503892,0.012563741118816283,0.049696786217727364
5033,Crawford County,Arkansas,0.015655013446023817,0.018744397490075553,0.07547381226789601
5035,Crittenden County,Arkansas,0.48536102666639463,0.007181768102340195,0.02468732785179442
5037,Cross County,Arkansas,0.19461113072126132,0.0005883045064125191,0.01941404871161313
5039,Dallas County,Arkansas,0.41617330462863295,0.0034983853606027986,0.03081270182992465
5041,Desha County,Arkansas,0.4707663834440986,0.00328089509548246,0.058719609657609154
5043,Drew County,Arkansas,0.28823910928548263,0.0023240730731812777,0.032915360501567396
5045,Faulkner County,Arkansas,0.11357992419291596,0.013347928375375767,0.04048490393412626
5047,Franklin County,Arkansas,0.00967379077615298,0.005905511811023622,0.03065241844769404
5049,Fulton County,Arkansas,0.005848916714721147,0.0004942746519482659,0.01507537688442211
5051,Garland County,Arkansas,0.08170220558313665,0.005320664116545943,0.055282005371530885
5053,Grant County,Arkansas,0.029912639610748644,0.0004976224704191087,0.026595156474621254
5055,Greene County,Arkansas,0.016135176926696995,0.0028908858660332114,0.027878000134459808
5057,Hempstead County,Arkansas,0.3048869107094196,0.0007720955581796712,0.12653283676991553
5059,Hot Spring County,Arkansas,0.12028639618138424,0.004206443914081146,0.03424821002386635
5061,Howard County,Arkansas,0.20621405631488535,0.0025393980132944953,0.12181641646127418
5063,Independence County,Arkansas,0.018597037355088022,0.0063331902103907255,0.06185594675826535
5065,Izard County,Arkansas,0.01873294490744155,0.0013275315288738107,0.022273028984438382
5067,Jackson County,Arkansas,0.12441219158200291,0.00040638606676342525,0.02815674891146589
5069,Jefferson County,Arkansas,0.5664120186300124,0.009386004771100761,0.020333977053277292
5071,Johnson County,Arkansas,0.016127191814689436,0.018637556578296757,0.1379559545091476
5073,Lafayette County,Arkansas,0.36630513376717283,0.005061460592913955,0.02487346348517715
5075,Lawrence County,Arkansas,0.010378547003419522,0.0009598656188133662,0.014397984282200491
5077,Lee County,Arkansas,0.5653330495850181,0.001383273036816344,0.017769738242179187
5079,Lincoln County,Arkansas,0.3133990507484483,0.0,0.03767798466593647
5081,Little River County,Arkansas,0.22243698155754207,0.0035435290327776436,0.00861721832970927
5083,Logan County,Arkansas,0.013466930183389254,0.02311899618513582,0.029507744633910926
5085,Lonoke County,Arkansas,0.06064592970113287,0.007353959504750298,0.04426224967454228
5087,Madison County,Arkansas,0.005411793978601642,0.010077133615327196,0.05573525752674795
5089,Marion County,Arkansas,0.00882102445552987,0.004319260250638764,0.022265482418785742
5091,Miller County,Arkansas,0.247811878699239,0.0041134395210128205,0.0321076807056834
5093,Mississippi County,Arkansas,0.3518479605892928,0.005510027783614671,0.04034461021222946
5095,Monroe County,Arkansas,0.3996413298385984,0.004276451924403366,0.02745206235342806
5097,Montgomery County,Arkansas,0.002223951962637607,0.013566106972089403,0.04258868008451017
5099,Nevada County,Arkansas,0.3468009478672986,0.003080568720379147,0.002843601895734597
5101,Newton County,Arkansas,0.00025484199796126404,0.0022935779816513763,0.009301732925586137
5103,Ouachita County,Arkansas,0.4108520700240604,0.0006222517215630964,0.022649962664896706
5105,Perry County,Arkansas,0.018988568106956018,0.0,0.028773493509009884
5107,Phillips County,Arkansas,0.6263003047178732,0.0005779132079436797,0.018020384574971106
5109,Pike County,Arkansas,0.0328460399703923,0.004996299037749815,0.06504441154700222
5111,Poinsett County,Arkansas,0.04776752307308556,0.0004988775255674732,0.029392200881350295
5113,Polk County,Arkansas,0.004513217279174726,0.007786539701433319,0.06541685265089521
5115,Pope County,Arkansas,0.029774998428759976,0.0102759097479731,0.08740808245867639
5117,Prairie County,Arkansas,0.13015526443474043,0.003517709849587579,0.007399320718098011
5119,Pulaski County,Arkansas,0.36473060999382406,0.021836869032158042,0.06119508060478368
5121,Randolph County,Arkansas,0.01141850820882804,0.0,0.01954212350167585
5123,St. Francis County,Arkansas,0.5561725108389747,0.005780786491214726,0.026926294972237013
5125,Saline County,Arkansas,0.070274301112627,0.01188892372615648,0.04619139218195222
5127,Scott County,Arkansas,0.002681478643937943,0.00900210687607738,0.07584753878567324
5129,Searcy County,Arkansas,0.006815600151457781,0.0121166224914805,0.023097311624384703
5131,Sebastian County,Arkansas,0.06964483253701133,0.04385655220028087,0.14012129200304407
5133,Sevier County,Arkansas,0.05083464200546734,0.0035479555633106496,0.3317047635665678
5135,Sharp County,Arkansas,0.00698233879011911,0.0011148272017837235,0.021885818224490993
5137,Stone County,Arkansas,0.0007231238952273823,0.0011248593925759281,0.01896191547485136
5139,Union County,Arkansas,0.32648746602234974,0.005713278969092923,0.03875968992248062
5141,Van Buren County,Arkansas,0.00485495085111484,0.000839127307600096,0.030448333732917766
5143,Washington County,Arkansas,0.03565849410796879,0.024924626633818902,0.16650840812325787
5145,White County,Arkansas,0.04068321405004822,0.0070047205725597686,0.042916603218110756
5147,Woodruff County,Arkansas,0.27702702702702703,0.013663663663663663,0.0018018018018018018
5149,Yell County,Arkansas,0.025123997589579568,0.011171371621934826,0.1999721874565429
6001,Alameda County,California,0.10776601569629495,0.2959384315872726,0.22453063211048244
6003,Alpine County,California,0.007853403141361256,0.006980802792321117,0.09162303664921466
6005,Amador County,California,0.02088344920563589,0.013190938169129503,0.1356631155991435
6007,Butte County,California,0.015312121545744798,0.044703291863921614,0.16011449961466476
6009,Calaveras County,California,0.006676246269481596,0.012556648612799823,0.11709959102464905
6011,Colusa County,California,0.016865449124114796,0.015095042862467387,0.5895918747670518
6013,Contra Costa County,California,0.08588860151405651,0.16330508706398517,0.2542261307552546
6015,Del Norte County,California,0.02862456242707118,0.035625729288214704,0.19471995332555425
6017,El Dorado County,California,0.008003814401508618,0.04441741981453008,0.12659848602546864
6019,Fresno County,California,0.048431190128101584,0.10225327921646407,0.5274421600400765
6021,Glenn County,California,0.009140767824497258,0.029393841631716672,0.4123740904039861
6023,Humboldt County,California,0.011674326792764127,0.030640504389841495,0.11313417005479937
6025,Imperial County,California,0.025474985572868113,0.014893239224042261,0.8379888578150664
6027,Inyo County,California,0.008902405308266519,0.016035388443461432,0.21714127730163119
6029,Kern County,California,0.05455957909661142,0.04738333939185983,0.5275357198265562
6031,Kings County,California,0.06454772613693154,0.039620189905047475,0.5407562885224054
6033,Lake County,California,0.024349940761987904,0.01030429631477209,0.20000623558022074
6035,Lassen County,California,0.08779862113195447,0.01401314734648068,0.18707712041045374
6037,Los Angeles County,California,0.08159860931593539,0.14556946230817588,0.48460861560229634
6039,Madera County,California,0.03242308709592099,0.021249830659364054,0.5728938863192119
6041,Marin County,California,0.02193280700743387,0.05762692329856509,0.15880059163641252
6043,Mariposa County,California,0.009464082098061573,0.013854047890535917,0.1088369441277081
6045,Mendocino County,California,0.00607398595319256,0.019320079613827184,0.2479810573997392
6047,Merced County,California,0.03260057604757038,0.07481557186657994,0.5890327975471523
6049,Modoc County,California,0.016670396061758783,0.015663459386887447,0.14455135377041844
6051,Mono County,California,0.007407930012699309,0.023917031183857768,0.27275292789614786
6053,Monterey County,California,0.025853392796136763,0.056189579236032246,0.5830586410348744
6055,Napa County,California,0.02040133779264214,0.08092933893118907,0.33933679641357717
6057,Nevada County,California,0.006610018972268195,0.010172365074879909,0.09366043676583377
6059,Orange County,California,0.017297361529772938,0.2008961557837065,0.3413820696786721
6061,Placer County,California,0.016304590911841547,0.0724458464995251,0.13812464316441142
6063,Plumas County,California,0.010374886357559229,0.010695759131504359,0.087116958126103
6065,Riverside County,California,0.064425755028981,0.0638320369439505,0.4844223479683093
6067,Sacramento County,California,0.09871637716776499,0.1559406711023607,0.22981438031076348
6069,San Benito County,California,0.007405412683452269,0.029268210583007943,0.5932408778780126
6071,San Bernardino County,California,0.0835454312584966,0.07016769121476736,0.5281474824776284
6073,San Diego County,California,0.050384624351276615,0.11820700592491355,0.33514410204815076
6075,San Francisco County,California,0.05218356772760918,0.342128673952122,0.15246470293456424
6077,San Joaquin County,California,0.07104909507082648,0.15432279175976357,0.4114327544481653
6079,San Luis Obispo County,California,0.018706365138299194,0.03636105238848129,0.2238439537403848
6081,San Mateo County,California,0.023303544034415452,0.28114265570838254,0.24675984254538572
6083,Santa Barbara County,California,0.019439398924590637,0.053777228905345045,0.45085162866376105
6085,Santa Clara County,California,0.02500156071168453,0.35853501196545623,0.257754135885964
6087,Santa Cruz County,California,0.009482585429108908,0.04602852811718079,0.3348711486128614
6089,Shasta County,California,0.012334924756400592,0.03030404556495519,0.0983052740318843
6091,Sierra County,California,0.0020477815699658703,0.0,0.110580204778157
6093,Siskiyou County,California,0.014515388148828664,0.0155718879191548,0.12255397335783187
6095,Solano County,California,0.14098465327343626,0.15463708298178003,0.26088523020089843
6097,Sonoma County,California,0.015878176882092566,0.040068459677210226,0.2652712754604372
6099,Stanislaus County,California,0.02880395178202896,0.05423316478181943,0.45609594641953194
6101,Sutter County,California,0.020923731642189587,0.15265145193591456,0.30617907209612816
6103,Tehama County,California,0.0074321872090637965,0.015211525413030787,0.24652454515329872
6105,Trinity County,California,0.0067641113357176175,0.01609392007463847,0.0723060177266366
6107,Tulare County,California,0.015909589404031036,0.03574988544487564,0.6409636094745231
6109,Tuolumne County,California,0.01716976933916784,0.013887858785136839,0.12102276941333531
6111,Ventura County,California,0.017491793536702698,0.07283471994264909,0.42449228403795725
6113,Yolo County,California,0.027137786833010043,0.13774496806635128,0.3154244407541272
6115,Yuba County,California,0.03221490734240261,0.06760891738306862,0.2780390234856212
8001,Adams County,Colorado,0.033179445399957756,0.038759643140923124,0.39684781187451595
8003,Alamosa County,Colorado,0.011615178788615909,0.010824616881537338,0.45864753101435174
8005,Arapahoe County,Colorado,0.10652440585482927,0.05862682610013649,0.1906086503076157
8007,Archuleta County,Colorado,0.019290362565850636,0.010303687635574838,0.18368453672141308
8009,Baca County,Colorado,0.009823182711198428,0.0,0.10693236037047432
8011,Bent County,Colorado,0.039593733861249786,0.00585298674470649,0.3198485109313135
8013,Boulder County,Colorado,0.008806030589041523,0.04665919072983833,0.13788742485126002
8014,Broomfield County,Colorado,0.011645493042952208,0.06539624924379915,0.1220356926799758
8015,Chaffee County,Colorado,0.019098309329993738,0.007983719474013776,0.10097056981840952
8017,Cheyenne County,Colorado,0.000980872976949485,0.0230505149583129,0.17018146150073565
8019,Clear Creek County,Colorado,0.010981981021430855,0.010448875146604116,0.06589188612858514
8021,Conejos County,Colorado,0.004421518054532056,0.0012281994595922379,0.5299680668140506
8023,Costilla County,Colorado,0.004610794684024953,0.014917276918904258,0.6257119609438568
8025,Crowley County,Colorado,0.036589698046181174,0.003374777975133215,0.3103019538188277
8027,Custer County,Colorado,0.02564655172413793,0.0,0.09568965517241379
8029,Delta County,Colorado,0.009589402227641205,0.010215514400579977,0.15142028603440322
8031,Denver County,Colorado,0.09356707435785393,0.03770170041980511,0.3026447289293455
8033,Dolores County,Colorado,0.0,0.0,0.05866376969038566
8035,Douglas County,Colorado,0.013572154564321667,0.044733334550566925,0.08520026535692332
8037,Eagle County,Colorado,0.009658369667200177,0.007800283312176905,0.29692587891163974
8039,Elbert County,Colorado,0.004848581193863763,0.009657419918925363,0.06728399968206025
8041,El Paso County,Colorado,0.06289589669739143,0.02797343032726734,0.16807890105834022
8043,Fremont County,Colorado,0.041168460916556744,0.006935875069145994,0.13161142079060464
8045,Garfield County,Colorado,0.003997403396084595,0.009258942908879702,0.28164611021900304
8047,Gilpin County,Colorado,0.0025320729237002025,0.0,0.0925050641458474
8049,Grand County,Colorado,0.00809770343820523,0.011084561263772733,0.08449488915438737
8051,Gunnison County,Colorado,0.006228457398560803,0.005019048194956763,0.09264074499606942
8053,Hinsdale County,Colorado,0.0,0.003416856492027335,0.05808656036446469
8055,Huerfano County,Colorado,0.005772444174388576,0.0,0.34543521190946375
8057,Jackson County,Colorado,0.0,0.0,0.19598765432098766
8059,Jefferson County,Colorado,0.011638649643162052,0.028475159836403256,0.15278554486375995
8061,Kiowa County,Colorado,0.011732229123533472,0.0,0.053830227743271224
8063,Kit Carson County,Colorado,0.025540275049115914,0.0032743942370661427,0.1920104780615586
8065,Lake County,Colorado,0.001054713249835201,0.012524719841793012,0.3092946605141727
8067,La Plata County,Colorado,0.0047367561387270645,0.006188635414965246,0.1275475944175242
8069,Larimer County,Colorado,0.00968473596896153,0.022193570518185126,0.11332767527893518
8071,Las Animas County,Colorado,0.008533747090768037,0.007334790887932858,0.4205515198533042
8073,Lincoln County,Colorado,0.0958904109589041,0.006669069935111752,0.21683489545782264
8075,Logan County,Colorado,0.00931347687767993,0.007561436672967864,0.1587440638111485
8077,Mesa County,Colorado,0.0068867584901132015,0.009393458579447726,0.14419525593674581
8079,Mineral County,Colorado,0.02187120291616039,0.006075334143377886,0.0959902794653706
8081,Moffat County,Colorado,0.011485451761102604,0.0,0.15183767228177641
8083,Montezuma County,Colorado,0.002007024586051179,0.002200007719325331,0.12435833108186345
8085,Montrose County,Colorado,0.003755936803334303,0.009038480178346419,0.2053891635165261
8087,Morgan County,Colorado,0.03376154581165729,0.0058746505290724425,0.35909686095480764
8089,Otero County,Colorado,0.013697135061391542,0.01015006821282401,0.41675306957708047
8091,Ouray County,Colorado,0.0,0.0044472681067344345,0.042566709021601014
8093,Park County,Colorado,0.0028173873045078198,0.009027138914443423,0.060430082796688135
8095,Phillips County,Colorado,0.002779064381658175,0.003473830477072719,0.21861973135710977
8097,Pitkin County,Colorado,0.016583840527109275,0.015076218661008431,0.09922385392819252
8099,Prowers County,Colorado,0.011118486558247594,0.003401924991702622,0.37603717225356786
8101,Pueblo County,Colorado,0.021465221483438077,0.009090081063849167,0.4289218811670765
8103,Rio Blanco County,Colorado,0.0038669760247486465,0.0009280742459396752,0.10054137664346481
8105,Rio Grande County,Colorado,0.008633600563826976,0.002114351158488239,0.44454233107215224
8107,Routt County,Colorado,0.007759105893704269,0.010412478893623863,0.06995256090697113
8109,Saguache County,Colorado,0.0,0.0,0.3658008658008658
8111,San Juan County,Colorado,0.0,0.0,0.08823529411764706
8113,San Miguel County,Colorado,0.002008032128514056,0.01267570281124498,0.10291164658634538
8115,Sedgwick County,Colorado,0.01276595744680851,0.015319148936170212,0.13574468085106384
8117,Summit County,Colorado,0.009366065266686385,0.004929508035098097,0.14302145979164613
8119,Teller County,Colorado,0.007921038443992867,0.010119022933687223,0.06353419317380667
8121,Washington County,Colorado,0.01384297520661157,0.004545454545454545,0.09793388429752066
8123,Weld County,Colorado,0.011625661165005777,0.014661683433686972,0.2924949936128326
8125,Yuma County,Colorado,0.02363690535306386,0.0,0.22951633727281756
9001,Fairfield County,Connecticut,0.11353335846531151,0.05286928123954305,0.19341704541122554
9003,Hartford County,Connecticut,0.13646910241078314,0.05205704514210991,0.17634928972986263
9005,Litchfield County,Connecticut,0.01927542328895105,0.01854330687151357,0.05977675912823511
9007,Middlesex County,Connecticut,0.05297243034131531,0.03072817197982469,0.060201508251309925
9009,New Haven County,Connecticut,0.13235405352253302,0.0397526470927073,0.1761365421562387
9011,New London County,Connecticut,0.058613289894042346,0.04123385438167814,0.10325013667756368
9013,Tolland County,Connecticut,0.030548228652268476,0.046519776028135305,0.053454442086613915
9015,Windham County,Connecticut,0.022687878631862567,0.013849559800236833,0.11470936518560469
10001,Kent County,Delaware,0.2533548409239112,0.020071844504696207,0.06967086522291245
10003,New Castle County,Delaware,0.24968430988609935,0.055109316145860544,0.09740188387287371
10005,Sussex County,Delaware,0.12294798214448392,0.011938598888585224,0.09139109046187482
11001,District of Columbia,District of Columbia,0.469419925259095,0.03903298475671222,0.10924210151088827
12001,Alachua County,Florida,0.19985711462751,0.0597990484442215,0.09587380485506256
12003,Baker County,Florida,0.1371243476696059,0.00741407234119129,0.024257692999820047
12005,Bay County,Florida,0.10969849081005249,0.02253920934667529,0.06276235464319768
12007,Bradford County,Florida,0.1984135809333185,0.005856406834945698,0.039586344934949405
12009,Brevard County,Florida,0.10072675829738839,0.02435819198069375,0.10002461824385238
12011,Broward County,Florida,0.284666325502802,0.035956820597218345,0.2905003323466818
12013,Calhoun County,Florida,0.1254500138465799,0.008100249238438106,0.05794793685959568
12015,Charlotte County,Florida,0.05501429750104547,0.012483470280411859,0.07031770968726336
12017,Citrus County,Florida,0.02923396255425021,0.01745092146735902,0.05502246884762417
12019,Clay County,Florida,0.10284093375978696,0.029345220004727654,0.09666121539285352
12021,Collier County,Florida,0.06967427086023928,0.012387269799572435,0.2749517753804387
12023,Columbia County,Florida,0.17735330294479415,0.009044208089139714,0.059619419723609
12027,DeSoto County,Florida,0.12143190746998545,0.005329816753207505,0.3118766999093382
12029,Dixie County,Florida,0.0829835128064732,0.0009734136399586299,0.0393624140658271
12031,Duval County,Florida,0.2962783033209302,0.04655339748049455,0.09324961670754758
12033,Escambia County,Florida,0.21944196557546497,0.031734516342345004,0.055511328252900276
12035,Flagler County,Florida,0.10573180634502842,0.025210240902005805,0.10106497167231354
12037,Franklin County,Florida,0.13761077027948193,0.004516019086571234,0.054447852760736194
12039,Gadsden County,Florida,0.5575765477975531,0.006084707825368885,0.10124519199426299
12041,Gilchrist County,Florida,0.06301447629860914,0.0021572523417541867,0.05665625887028101
