countyFIPS,state,total_hh,perc_inc10less,perc_inc15less,perc_inc25less,perc_SSI,perc_SNAP
31135,Nebraska,1225,0.035918367346938776,0.0783673469387755,0.17469387755102042,0.017959183673469388,0.022000000000000002
31137,Nebraska,3927,0.058823529411764705,0.10262286732874969,0.20575502928444106,0.05016552075375605,0.063
31139,Nebraska,3026,0.04857898215465962,0.09517514871116986,0.16721744877726372,0.018506278916060808,0.055999999999999994
31141,Nebraska,13000,0.036076923076923076,0.0756923076923077,0.17815384615384616,0.027615384615384615,0.057
31143,Nebraska,2052,0.04532163742690058,0.08089668615984405,0.16228070175438597,0.031189083820662766,0.055
31145,Nebraska,4459,0.04261045077371608,0.1054047992823503,0.23390894819466249,0.018838304552590265,0.062
31147,Nebraska,3772,0.06389183457051961,0.1256627783669141,0.27465535524920465,0.036055143160127257,0.098
31149,Nebraska,626,0.03514376996805112,0.05910543130990415,0.1597444089456869,0.01757188498402556,0.04
31151,Nebraska,5073,0.06307904592943031,0.09422432485708654,0.21584861028976937,0.06307904592943031,0.079
31153,Nebraska,65045,0.02784226304865862,0.04718271965562303,0.09891613498347299,0.03150126835267891,0.052000000000000005
31155,Nebraska,8326,0.04143646408839779,0.07314436704299784,0.13824165265433583,0.04107614700936824,0.059000000000000004
31157,Nebraska,14613,0.06856908232395811,0.12256210223773352,0.23054814206528434,0.050160815712037225,0.11699999999999999
31159,Nebraska,6596,0.03623408126137053,0.06382656155245603,0.13568829593693146,0.0351728320194057,0.04
31161,Nebraska,2251,0.06841403820524211,0.1399378054198134,0.27543314082629944,0.04620168813860506,0.114
31163,Nebraska,1358,0.05228276877761414,0.093519882179676,0.21428571428571427,0.047128129602356406,0.07
31165,Nebraska,579,0.04835924006908463,0.10189982728842832,0.26424870466321243,0.044905008635578586,0.054000000000000006
31167,Nebraska,2410,0.045228215767634854,0.07676348547717843,0.14398340248962654,0.031950207468879666,0.07200000000000001
31169,Nebraska,2283,0.038545773105562856,0.08278580814717477,0.20324134910205868,0.04818221638195357,0.095
31171,Nebraska,292,0.06164383561643835,0.0958904109589041,0.2328767123287671,0.03424657534246575,0.0
31173,Nebraska,2175,0.0864367816091954,0.1452873563218391,0.27954022988505745,0.05333333333333334,0.21600000000000003
31175,Nebraska,1840,0.042934782608695654,0.12445652173913044,0.25271739130434784,0.03858695652173913,0.07
31177,Nebraska,8125,0.04898461538461538,0.06633846153846154,0.13464615384615386,0.04196923076923077,0.086
31179,Nebraska,3657,0.08777686628383921,0.14383374350560568,0.25676784249384743,0.03226688542521192,0.034
31181,Nebraska,1519,0.05661619486504279,0.1217906517445688,0.28637261356155364,0.05793285055957867,0.092
31183,Nebraska,357,0.0700280112044818,0.11484593837535013,0.17366946778711484,0.0056022408963585435,0.053
31185,Nebraska,5691,0.06220347917764892,0.10859251449657353,0.2173607450360218,0.03496749253206818,0.062
32001,Nevada,9819,0.07271616254201038,0.11874936347896935,0.2032793563499338,0.05662491088705571,0.111
32003,Nevada,767954,0.0652721386958073,0.10429791367712128,0.1965026551069465,0.042828086057237806,0.13
32005,Nevada,20579,0.037076631517566454,0.07415326303513291,0.15588706934253366,0.0456776325380242,0.07
32007,Nevada,17688,0.04364540931705111,0.06812528267752148,0.14054726368159204,0.018769787426503846,0.061
32009,Nevada,454,0.0,0.06167400881057269,0.29955947136563876,0.07488986784140969,0.075
32011,Nevada,750,0.076,0.19866666666666666,0.21066666666666667,0.0,0.040999999999999995
32013,Nevada,6271,0.037952479668314464,0.07080210492744379,0.12836868123106362,0.025992664646786796,0.063
32015,Nevada,2087,0.07522759942501198,0.12362242453282224,0.18303785337805462,0.03641590800191662,0.12
32017,Nevada,2041,0.060264576188143064,0.09995100440960314,0.16805487506124447,0.07104360607545321,0.085
32019,Nevada,20528,0.04905494933749026,0.10556313328137179,0.19500194855806702,0.049736944660950896,0.124
32021,Nevada,1938,0.10474716202270382,0.17956656346749225,0.34881320949432404,0.06759545923632611,0.149
32023,Nevada,18668,0.07419112920505679,0.1348296550246411,0.2686415256053139,0.06090636383115492,0.145
32027,Nevada,1933,0.11588204862907397,0.18158303155716504,0.24624935333678222,0.03724780134505949,0.128
32029,Nevada,1598,0.0,0.060075093867334166,0.12891113892365458,0.04630788485607009,0.096
32031,Nevada,177632,0.05057647270762025,0.08795149522608539,0.17706832102323905,0.03270807061790668,0.099
32033,Nevada,3529,0.0626239727968263,0.08926041371493341,0.19297251345990366,0.026636440918107112,0.07200000000000001
32510,Nevada,22461,0.050086817149726195,0.11023551934464182,0.2100529807221406,0.04363118293931704,0.124
33001,New Hampshire,24739,0.04668741662961316,0.07688265491733699,0.16184971098265896,0.05634827600145519,0.08199999999999999
33003,New Hampshire,21070,0.03977218794494542,0.09283341243474134,0.17584242999525393,0.05946843853820598,0.078
33005,New Hampshire,30319,0.04109634222764603,0.08555691150763547,0.18717635805930274,0.05033147531251031,0.08199999999999999
33007,New Hampshire,13720,0.05196793002915452,0.12689504373177843,0.2479591836734694,0.07791545189504373,0.135
33009,New Hampshire,34752,0.045781537753222835,0.08431169429097606,0.1778602670349908,0.0537810773480663,0.07200000000000001
33011,New Hampshire,159200,0.036991206030150756,0.06466708542713567,0.1337185929648241,0.047342964824120606,0.079
33013,New Hampshire,57843,0.04071365593070899,0.07553204363535777,0.14509966633819132,0.0543540272807427,0.08199999999999999
33015,New Hampshire,120147,0.025527062681548435,0.04778313232956295,0.10048523891566165,0.0324019742482126,0.038
33017,New Hampshire,48548,0.04751998022575595,0.08336079756117656,0.16097470544615639,0.0466754552195765,0.084
33019,New Hampshire,17740,0.045152198421646,0.08494926719278467,0.18641488162344982,0.06786922209695603,0.091
34001,New Jersey,99874,0.05835352544205699,0.10599355187536295,0.20791196908104212,0.06387047680076897,0.14
34003,New Jersey,338249,0.042548536728859505,0.06937788433964329,0.1285502691803967,0.03430313171657566,0.051
34005,New Jersey,165496,0.03354763861362208,0.056079905254507664,0.1150541402813361,0.03681055735486054,0.054000000000000006
34007,New Jersey,187158,0.06828455102106241,0.11011551737035019,0.20221417198303038,0.05709080028638904,0.12
34009,New Jersey,39904,0.05485665597433841,0.09570469125902165,0.18043303929430635,0.05901663993584603,0.068
34011,New Jersey,50608,0.0840973759089472,0.13387211508061966,0.251343661081252,0.07973047739487828,0.172
